t,pid,x,y,z,vx,vy,vz
10.4175,0,-0.44330340931867385,-0.6252119739238956,0,-0.24919321390844951,0.43347749900309507,0
10.4175,1,0.16134006652198229,-0.20606590422241453,0,-0.25493378902278374,-0.15814159229780914,0
10.42,0,-0.44392509694198318,-0.62412753754059536,0,-0.24815688473901337,0.43407160763706787,0
10.42,1,0.16070223092836489,-0.20646044807051955,0,-0.25533468587113889,-0.1574934861862119,0
10.4225,0,-0.44454419205610918,-0.62304161903059752,0,-0.24711920656176697,0.434663200361249,0
10.4225,1,0.16006339518347118,-0.20685337043399982,0,-0.2557339100438199,-0.15684440459799362,0
10.425,0,-0.44516069129592606,-0.62195422468709372,0,-0.24608018529175449,0.43525227444181874,0
10.425,1,0.15942356347187042,-0.20724466887971746,0,-0.25613145923677749,-0.15619435197611556,0
10.4275,0,-0.44577459131110059,-0.62086536081009402,0,-0.24503982684785414,0.4358388271579004,0
10.4275,1,0.15878273998387649,-0.20763434098564837,0,-0.25652733115836907,-0.15554333276860227,0
10.43,0,-0.44638588876610136,-0.61977503370639475,0,-0.24399813715275509,0.4364228558015561,0
10.43,1,0.15814092891551682,-0.20802238434089476,0,-0.25692152352936753,-0.15489135142850405,0
10.4325,0,-0.44699458034020845,-0.61868324968954558,0,-0.24295512213293438,0.43700435767778273,0
10.4325,1,0.15749813446850139,-0.20840879654569772,0,-0.2573140340829701,-0.15423841241385944,0
10.435,0,-0.44760066272752291,-0.6175900150798177,0,-0.24191078771863389,0.43758333010450773,0
10.435,1,0.15685436085019167,-0.20879357521144962,0,-0.25770486056480707,-0.15358452018765767,0
10.4375,0,-0.448204132636976,-0.6164953362041713,0,-0.24086513984383748,0.43815977041258491,0
10.4375,1,0.15620961227356947,-0.20917671796070644,0,-0.25809400073295019,-0.15292967921780121,0
10.44,0,-0.4488049867923386,-0.61539921939622333,0,-0.23981818444624806,0.43873367594579044,0
10.44,1,0.15556389295720588,-0.20955822242720004,0,-0.25848145235792119,-0.15227389397706817,0
10.4425,0,-0.44940322193223048,-0.61430167099621502,0,-0.23876992746726483,0.43930504406081838,0
10.4425,1,0.15491720712523011,-0.20993808625585023,0,-0.25886721322269995,-0.15161716894307478,0
10.445,0,-0.44999883481012953,-0.61320269735097988,0,-0.23772037485196063,0.43987387212727674,0
10.445,1,0.1542695590072983,-0.21031630710277688,0,-0.25925128112273277,-0.15095950859823792,0
10.4475,0,-0.45059182219438082,-0.61210230481391115,0,-0.2366695325490592,0.44044015752768312,0
10.4475,1,0.15362095283856245,-0.21069288263531186,0,-0.25963365386594028,-0.15030091742973758,0
10.45,0,-0.45118218086820577,-0.61100049974492976,0,-0.23561740651091265,0.44100389765746045,0
10.45,1,0.15297139285963912,-0.21106781053201087,0,-0.2600143292727255,-0.14964139992947931,0
10.4525,0,-0.45176990762971125,-0.60989728851045177,0,-0.23456400269347891,0.44156508992493299,0
10.4525,1,0.15232088331657823,-0.2114410884826653,0,-0.26039330517598147,-0.14898096059405669,0
10.455,0,-0.45235499929189849,-0.60879267748335641,0,-0.23350932705629934,0.4421237317513218,0
10.455,1,0.15166942846083187,-0.21181271418831377,0,-0.26077057942109894,-0.14831960392471391,0
10.4575,0,-0.45293745268267194,-0.60768667304295387,0,-0.23245338556247636,0.44267982057074079,0
10.4575,1,0.15101703254922302,-0.21218268536125379,0,-0.26114614986597401,-0.14765733442730816,0
10.46,0,-0.45351726464484837,-0.60657928157495267,0,-0.23139618417865107,0.44323335383019219,0
10.46,1,0.15036369984391429,-0.21255099972505326,0,-0.26152001438101535,-0.14699415661227219,0
10.4625,0,-0.4540944320361654,-0.605470509471428,0,-0.23033772887498111,0.44378432898956249,0
